0.25901527561402127	0.12430290528925089	0.012112800712738854	0.01939879551132062	0.014823708377780777	0.03629526277266005	0.5385611964251408	0.06109466831338218	0.015540916536841276	0.2745561921508625	0.4092441354701536	0.07252427717192596	0.015540916536841276	0.0414424440982434	0.17613038741753445	0.3470804693227885	0.09842580473332808	0.12432733229473021	0.025901527561402127	0.23311374805261914	0.3419001638105081	0.14504855434385192	0.0414424440982434
0.2658116032829288	0.1437290479712667	0.010210610056110538	0.018274480371399754	0.014109949807278905	0.03081618372321602	0.5060003257260816	0.06653227975573685	0.04922437097832015	0.29534622586992093	0.37410521943523317	0.06891411936964821	0.014767311293496045	0.02953462258699209	0.14275067583712844	0.3987174049243932	0.1329058016414644	0.0984487419566403	0.0639916822718162	0.3642603452395691	0.23627698069593672	0.10337117905447232	0.034457059684824105
0.2569310366070962	0.1387996915454273	0.008773315306504314	0.012541888581248266	0.013215547447525948	0.02494619149767896	0.47108853559421204	0.04470278829107199	0.0575879909636595	0.26579072752458227	0.3012294911945266	0.11960582738606203	0.02657907275245823	0.039868609128687345	0.0930267546336038	0.4518442367917899	0.13289536376229114	0.05315814550491646	0.062017836422402536	0.48728300046173423	0.18162366380846456	0.02657907275245823	0.013289536376229115
0.25257696652111217	0.10636093150479498	0.009568247101332908	0.018576389950202086	0.015420889475090927	0.028652842588336006	0.565458152291672	0.06255608993930564	0.05262020135856503	0.29467312760796416	0.27888706720039463	0.12102646312469957	0.010524040271713006	0.010524040271713006	0.1631226242115516	0.3630793893740987	0.08945434230956055	0.13155050339641258	0.06314424163027804	0.4156995907326637	0.23679090611354264	0.021048080543426013	0.021048080543426013
0.2752090560651709	0.0968844053455964	0.008715010085006752	0.01344984968001696	0.01250792364212947	0.02591528976196265	0.3902215121909734	0.054444248767555166	0.01884993534692951	0.3166789138284158	0.39584864228551975	0.07539974138771804	0.01884993534692951	0.03392988362447312	0.19603932760806692	0.384538681077362	0.14702949570605017	0.06408978017956034	0.041469857763244924	0.45993842246508004	0.25635912071824135	0.05277981897140263	0.015079948277543609
0.266873454192937	-0.05237146230004533	0.012264192139067532	0.015674654627066735	0.012517636383897078	0.037310778936997205	0.4541635804568953	0.05672833187763661	0.01334367270964685	0.08895781806431233	0.3469354904508181	0.3113523632250932	0.044478909032156164	0.031135236322509318	0.12454094529003727	0.40920596309583673	0.17791563612862465	0.062270472645018636	0.06671836354823425	0.47592432664407097	0.18236352703184028	0.0533746908385874	0.0266873454192937
0.23076448143015296	-0.005090993168749401	0.010711344444526764	0.01721110095485087	0.014791748551992851	0.028628595720551712	0.4648940438722242	0.06817357124971934	0.10206890524795227	0.49703119077263713	0.07988001280274525	0.004437778489041403	0.008875556978082805	0.03994000640137262	0.36389783610139503	0.21301336747398733	0.07100445582466244	0.004437778489041403	0.01775111395616561	0.5014689692616785	0.1553222471164491	0.004437778489041403	0.013313335467124208
0.24184118771367225	0.014973003122379506	0.012012988513241485	0.011947805838851378	0.012502299170468483	0.045084328895560355	0.42393265157994653	0.04073038917328055	0.008485655709251657	0.03818545069163246	0.5133821704097253	0.148498974911904	0.021214139273129144	0.008485655709251657	0.08061372923789074	0.42428278546258286	0.17819876989428482	0.03818545069163246	0.012728483563877487	0.2630553269868014	0.42428278546258286	0.025456967127754974	0.004242827854625829
0.2687965737579308	0.05804338621798423	0.008313797593590981	0.01666939496465767	0.013881527222448417	0.015795140669869277	0.5046105993243614	0.06422003393238111	0.05375931475158616	0.20526283814241988	0.3567663615332536	0.14661631295887134	0.0439848938876614	0.01954884172784951	0.14172910252690896	0.37142799282914074	0.16127794425475847	0.1124058399351347	0.2687965737579308	0.439848938876614	0.07819536691139804	0.009774420863924755	0.009774420863924755
0.25929084230067995	0.2889825316714473	0.0052550106598323485	0.008989115139775369	0.009451501427243221	0.00749498566168104	0.3666358180919051	0.03500564063188398	0.018520774450048568	0.14816619560038854	0.4778359808112531	0.11482880159030114	0.022224929340058285	0.011112464670029142	0.10742049181028171	0.4259778123511171	0.1333495760403497	0.10371633692027199	0.3074448558708063	0.3518947145509228	0.09260387225024284	0.018520774450048568	0.011112464670029142
